Flows:0-0
0 1 0 1 0 0 1 2 0 0 1 0 1 0 3 3 1 0 0 0 2 2 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 2 2 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 0 1 0 1 0 1 1 0 0 1 0 1 1 3 3 1 0 1 0 2 2 1 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 0 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 1 2 1 0 1 2 5 1 1 1 0 1 4 8 3 2 0 3 1 1 4 2 2 1 0 1 1 2 0 0 0 0 3 2 0 0 1 1 0 0 1 0 0 0 0 2 2 3 1 2 1 0 0 1 0 0 1 1 1 0 1 0 0 0 0 3 0 0 0 0 0 0 1 
0 2 2 4 0 1 4 17 2 5 6 0 3 6 10 8 6 2 3 2 5 9 3 2 1 0 1 3 3 0 1 0 0 4 5 2 3 3 3 2 0 6 1 0 0 1 7 7 8 4 7 3 0 0 5 2 0 6 5 5 2 1 3 0 2 1 5 0 0 0 1 1 1 0 
0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 4 4 0 1 0 2 1 0 0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 2 1 2 0 0 1 0 0 0 1 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 2 0 3 11 2 2 1 1 2 0 0 0 1 0 1 1 0 2 0 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 8 2 0 6 5 6 1 2 1 0 1 0 1 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 2 0 1 2 0 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 1 4 2 0 2 0 3 3 6 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 2 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 
0 2 3 3 0 2 3 9 1 1 3 0 2 4 12 11 3 0 2 1 5 7 4 2 3 0 1 2 2 0 0 0 0 1 2 0 0 1 1 1 0 2 0 0 0 0 2 2 3 2 3 2 0 1 1 0 0 3 0 2 0 0 1 0 0 0 3 0 0 0 0 1 0 0 
0 6 4 1 1 3 4 10 1 3 5 2 4 4 15 11 10 3 5 3 13 14 13 6 4 1 7 6 5 2 1 0 0 4 3 1 3 3 5 3 2 10 1 2 1 2 9 7 8 4 6 6 1 3 3 0 0 4 3 4 2 2 2 0 3 3 7 0 0 0 1 3 2 1 
0 3 4 4 2 2 5 8 1 2 5 1 5 5 12 12 5 4 6 4 7 11 5 3 4 1 4 6 7 2 1 1 1 7 8 2 4 3 6 3 1 9 1 1 0 2 11 10 8 3 7 6 1 2 3 1 0 4 2 5 3 3 2 0 4 2 5 1 0 1 1 2 2 2 
0 0 1 1 0 0 1 2 0 0 1 0 1 1 2 2 2 2 2 1 2 2 1 0 0 0 2 2 3 1 0 0 0 6 7 0 1 2 2 1 0 2 0 0 0 1 5 3 3 2 4 2 0 1 1 0 0 1 1 1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 
1 1 2 3 0 1 2 4 0 0 2 0 1 1 5 5 7 3 4 2 4 6 2 1 1 0 3 3 6 2 1 0 1 6 8 1 2 2 2 1 0 4 0 1 0 0 6 5 5 2 3 2 0 0 1 0 0 1 1 2 1 0 0 0 1 1 3 0 0 1 1 1 1 0 
